"av im","av re","current density im:0","current density im:1","current density im:2","current density re:0","current density re:1","current density re:2","electric field im:0","electric field im:1","electric field im:2","electric field re:0","electric field re:1","electric field re:2","joule heating","magnetic field strength im:0","magnetic field strength im:1","magnetic field strength im:2","magnetic field strength re:0","magnetic field strength re:1","magnetic field strength re:2","magnetic flux density im:0","magnetic flux density im:1","magnetic flux density im:2","magnetic flux density re:0","magnetic flux density re:1","magnetic flux density re:2","J_rms_z","current density im e:0","current density im e:1","current density im e:2","current density re e:0","current density re e:1","current density re e:2","electric field im e:0","electric field im e:1","electric field im e:2","electric field re e:0","electric field re e:1","electric field re e:2","joule heating e","magnetic field strength im e:0","magnetic field strength im e:1","magnetic field strength im e:2","magnetic field strength re e:0","magnetic field strength re e:1","magnetic field strength re e:2","magnetic flux density im e:0","magnetic flux density im e:1","magnetic flux density im e:2","magnetic flux density re e:0","magnetic flux density re e:1","magnetic flux density re e:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
2.497e-05,-0.00013743,-0.19172,-6.5841,2.5121e+08,0.85076,29.546,-7.1253e+07,-3.234e-09,0.010557,4.3289,1.4718e-08,-0.042059,-1.2261,5.889e+08,-26156,-2.3186e-06,-0.00055065,-12960,4.0474e-06,0.0047245,-0.032869,-2.9136e-12,-6.9196e-10,-0.016286,5.0861e-12,5.937e-09,2.557e+08,1.9708,-18.553,2.4751e+08,-2.5062,39.301,-6.419e+07,3.3979e-08,-3.1989e-07,4.2674,-4.321e-08,6.776e-07,-1.1067,5.651e+08,-25348,-1284.4,-0.0025479,-13267,-675.53,-0.0103,-0.031854,-0.0016141,-3.2018e-09,-0.016672,-0.00084889,-1.2944e-08,1,0.000914,0,0.000914,0.005
2.291e-05,-0.00014066,0.071723,-6.8218,2.5219e+08,0.90888,28.776,-7.3139e+07,1.3165e-09,0.011781,4.3454,1.5726e-08,-0.046931,-1.2584,5.9524e+08,-26377,-2.8629e-06,-0.00058992,-12880,4.9546e-06,0.0045955,-0.033146,-3.5977e-12,-7.4131e-10,-0.016185,6.2261e-12,5.7749e-09,2.557e+08,1.9708,-18.553,2.4751e+08,-2.5062,39.301,-6.419e+07,3.3979e-08,-3.1989e-07,4.2674,-4.321e-08,6.776e-07,-1.1067,5.651e+08,-25348,-1284.4,-0.0025479,-13267,-675.53,-0.0103,-0.031854,-0.0016141,-3.2018e-09,-0.016672,-0.00084889,-1.2944e-08,1,0.000915,0,0.000915,0.005
2.0849e-05,-0.00014388,0.33517,-7.0594,2.5316e+08,0.96699,28.005,-7.5026e+07,5.867e-09,0.013004,4.362,1.6734e-08,-0.051803,-1.2906,6.0159e+08,-26598,-3.4074e-06,-0.00062918,-12799,5.8619e-06,0.0044665,-0.033424,-4.2819e-12,-7.9065e-10,-0.016084,7.3663e-12,5.6128e-09,2.557e+08,1.9708,-18.553,2.4751e+08,-2.5062,39.301,-6.419e+07,3.3979e-08,-3.1989e-07,4.2674,-4.321e-08,6.776e-07,-1.1067,5.651e+08,-25348,-1284.4,-0.0025479,-13267,-675.53,-0.0103,-0.031854,-0.0016141,-3.2018e-09,-0.016672,-0.00084889,-1.2944e-08,1,0.000916,0,0.000916,0.005
1.8789e-05,-0.00014711,0.59862,-7.2971,2.5414e+08,1.0251,27.234,-7.6913e+07,1.0418e-08,0.014228,4.3785,1.7742e-08,-0.056675,-1.3229,6.0794e+08,-26818,-3.9521e-06,-0.00066845,-12718,6.7693e-06,0.0043375,-0.033701,-4.9663e-12,-8.4e-10,-0.015982,8.5065e-12,5.4507e-09,2.557e+08,1.9708,-18.553,2.4751e+08,-2.5062,39.301,-6.419e+07,3.3979e-08,-3.1989e-07,4.2674,-4.321e-08,6.776e-07,-1.1067,5.651e+08,-25348,-1284.4,-0.0025479,-13267,-675.53,-0.0103,-0.031854,-0.0016141,-3.2018e-09,-0.016672,-0.00084889,-1.2944e-08,1,0.000917,0,0.000917,0.005
1.6728e-05,-0.00015033,0.86207,-7.5348,2.5511e+08,1.0832,26.463,-7.88e+07,1.4968e-08,0.015452,4.3951,1.875e-08,-0.061547,-1.3551,6.1429e+08,-27039,-4.4969e-06,-0.00070772,-12638,7.6768e-06,0.0042085,-0.033978,-5.651e-12,-8.8935e-10,-0.015881,9.6469e-12,5.2886e-09,2.557e+08,1.9708,-18.553,2.4751e+08,-2.5062,39.301,-6.419e+07,3.3979e-08,-3.1989e-07,4.2674,-4.321e-08,6.776e-07,-1.1067,5.651e+08,-25348,-1284.4,-0.0025479,-13267,-675.53,-0.0103,-0.031854,-0.0016141,-3.2018e-09,-0.016672,-0.00084889,-1.2944e-08,1,0.000918,0,0.000918,0.005
1.4668e-05,-0.00015356,1.1255,-7.7725,2.5609e+08,1.1413,25.693,-8.0687e+07,1.9519e-08,0.016676,4.4116,1.9758e-08,-0.06642,-1.3874,6.2064e+08,-27260,-5.0419e-06,-0.00074699,-12557,8.5843e-06,0.0040795,-0.034256,-6.3358e-12,-9.3869e-10,-0.01578,1.0787e-11,5.1265e-09,2.557e+08,1.9708,-18.553,2.4751e+08,-2.5062,39.301,-6.419e+07,3.3979e-08,-3.1989e-07,4.2674,-4.321e-08,6.776e-07,-1.1067,5.651e+08,-25348,-1284.4,-0.0025479,-13267,-675.53,-0.0103,-0.031854,-0.0016141,-3.2018e-09,-0.016672,-0.00084889,-1.2944e-08,1,0.000919,0,0.000919,0.005
1.2607e-05,-0.00015678,1.3889,-8.0101,2.5706e+08,1.1995,24.922,-8.2573e+07,2.4069e-08,0.017899,4.4281,2.0766e-08,-0.071291,-1.4196,6.2699e+08,-27481,-5.587e-06,-0.00078625,-12477,9.4919e-06,0.0039505,-0.034533,-7.0209e-12,-9.8803e-10,-0.015678,1.1928e-11,4.9644e-09,2.557e+08,1.9708,-18.553,2.4751e+08,-2.5062,39.301,-6.419e+07,3.3979e-08,-3.1989e-07,4.2674,-4.321e-08,6.776e-07,-1.1067,5.651e+08,-25348,-1284.4,-0.0025479,-13267,-675.53,-0.0103,-0.031854,-0.0016141,-3.2018e-09,-0.016672,-0.00084889,-1.2944e-08,1,0.00092,0,0.00092,0.005
1.0547e-05,-0.00016001,1.6524,-8.2478,2.5804e+08,1.2576,24.151,-8.446e+07,2.8619e-08,0.019123,4.4447,2.1774e-08,-0.076164,-1.4519,6.3333e+08,-27701,-6.1324e-06,-0.00082552,-12396,1.04e-05,0.0038215,-0.03481,-7.7062e-12,-1.0374e-09,-0.015577,1.3068e-11,4.8023e-09,2.557e+08,1.9708,-18.553,2.4751e+08,-2.5062,39.301,-6.419e+07,3.3979e-08,-3.1989e-07,4.2674,-4.321e-08,6.776e-07,-1.1067,5.651e+08,-25348,-1284.4,-0.0025479,-13267,-675.53,-0.0103,-0.031854,-0.0016141,-3.2018e-09,-0.016672,-0.00084889,-1.2944e-08,1,0.000921,0,0.000921,0.005
8.486e-06,-0.00016323,1.9158,-8.4855,2.5901e+08,1.3157,23.38,-8.6347e+07,3.317e-08,0.020347,4.4612,2.2782e-08,-0.081036,-1.4841,6.3968e+08,-27922,-6.6779e-06,-0.00086479,-12315,1.1307e-05,0.0036925,-0.035088,-8.3917e-12,-1.0867e-09,-0.015476,1.4209e-11,4.6401e-09,2.557e+08,1.9708,-18.553,2.4751e+08,-2.5062,39.301,-6.419e+07,3.3979e-08,-3.1989e-07,4.2674,-4.321e-08,6.776e-07,-1.1067,5.651e+08,-25348,-1284.4,-0.0025479,-13267,-675.53,-0.0103,-0.031854,-0.0016141,-3.2018e-09,-0.016672,-0.00084889,-1.2944e-08,1,0.000922,0,0.000922,0.005
3.8484e-06,-0.00016661,1.7448,-11.33,2.5982e+08,0.93775,22.093,-8.8417e+07,3.0195e-08,0.016718,4.4759,1.6248e-08,-0.066579,-1.5206,6.4687e+08,-28153,-6.2171e-06,-0.00089062,-12206,1.0457e-05,0.0034869,-0.035378,-7.8126e-12,-1.1192e-09,-0.015339,1.3141e-11,4.3818e-09,2.8593e+08,-11.008,181.04,2.6588e+08,-2.0051,-20.567,-1.0521e+08,-1.8979e-07,3.1214e-06,4.5841,-3.4571e-08,-3.5461e-07,-1.8139,7.0629e+08,-29968,-1509.8,0.0036437,-11287,-571.07,0.01956,-0.037659,-0.0018972,4.5788e-09,-0.014184,-0.00071762,2.458e-08,1,0.000923,0,0.000923,0.005
-1.692e-06,-0.00017005,1.4214,-15.087,2.6056e+08,0.40705,20.623,-9.0551e+07,2.4585e-08,0.011389,4.49,7.0728e-09,-0.04535,-1.5586,6.5435e+08,-28387,-5.4039e-06,-0.00091174,-12087,8.9909e-06,0.0032545,-0.035672,-6.7908e-12,-1.1457e-09,-0.015189,1.1298e-11,4.0897e-09,2.8593e+08,-11.008,181.04,2.6588e+08,-2.0051,-20.567,-1.0521e+08,-1.8979e-07,3.1214e-06,4.5841,-3.4571e-08,-3.5461e-07,-1.8139,7.0629e+08,-29968,-1509.8,0.0036437,-11287,-571.07,0.01956,-0.037659,-0.0018972,4.5788e-09,-0.014184,-0.00071762,2.458e-08,1,0.000924,0,0.000924,0.005
-7.2324e-06,-0.00017348,1.0981,-18.844,2.6131e+08,-0.12364,19.154,-9.2686e+07,1.8974e-08,0.0060595,4.504,-2.1025e-09,-0.024121,-1.5967,6.6183e+08,-28621,-4.5909e-06,-0.00093286,-11968,7.5249e-06,0.0030221,-0.035966,-5.7691e-12,-1.1723e-09,-0.01504,9.456e-12,3.7976e-09,2.8593e+08,-11.008,181.04,2.6588e+08,-2.0051,-20.567,-1.0521e+08,-1.8979e-07,3.1214e-06,4.5841,-3.4571e-08,-3.5461e-07,-1.8139,7.0629e+08,-29968,-1509.8,0.0036437,-11287,-571.07,0.01956,-0.037659,-0.0018972,4.5788e-09,-0.014184,-0.00071762,2.458e-08,1,0.000925,0,0.000925,0.005
-1.2773e-05,-0.00017691,0.7748,-22.602,2.6205e+08,-0.65433,17.685,-9.482e+07,1.3364e-08,0.00073029,4.518,-1.1278e-08,-0.0028925,-1.6347,6.6931e+08,-28855,-3.7781e-06,-0.00095399,-11850,6.0589e-06,0.0027896,-0.036261,-4.7477e-12,-1.1988e-09,-0.014891,7.6139e-12,3.5056e-09,2.8593e+08,-11.008,181.04,2.6588e+08,-2.0051,-20.567,-1.0521e+08,-1.8979e-07,3.1214e-06,4.5841,-3.4571e-08,-3.5461e-07,-1.8139,7.0629e+08,-29968,-1509.8,0.0036437,-11287,-571.07,0.01956,-0.037659,-0.0018972,4.5788e-09,-0.014184,-0.00071762,2.458e-08,1,0.000926,0,0.000926,0.005
-1.8313e-05,-0.00018034,0.4515,-26.359,2.628e+08,-1.185,16.216,-9.6954e+07,7.7535e-09,-0.0045986,4.5321,-2.0453e-08,0.018335,-1.6727,6.7679e+08,-29090,-2.9655e-06,-0.00097511,-11731,4.5932e-06,0.0025572,-0.036555,-3.7266e-12,-1.2254e-09,-0.014741,5.772e-12,3.2135e-09,2.8593e+08,-11.008,181.04,2.6588e+08,-2.0051,-20.567,-1.0521e+08,-1.8979e-07,3.1214e-06,4.5841,-3.4571e-08,-3.5461e-07,-1.8139,7.0629e+08,-29968,-1509.8,0.0036437,-11287,-571.07,0.01956,-0.037659,-0.0018972,4.5788e-09,-0.014184,-0.00071762,2.458e-08,1,0.000927,0,0.000927,0.005
-2.3853e-05,-0.00018378,0.12819,-30.116,2.6355e+08,-1.7157,14.747,-9.9089e+07,2.143e-09,-0.0099278,4.5461,-2.9628e-08,0.039564,-1.7107,6.8427e+08,-29324,-2.153e-06,-0.00099623,-11612,3.1275e-06,0.0023248,-0.036849,-2.7056e-12,-1.2519e-09,-0.014592,3.9302e-12,2.9214e-09,2.8593e+08,-11.008,181.04,2.6588e+08,-2.0051,-20.567,-1.0521e+08,-1.8979e-07,3.1214e-06,4.5841,-3.4571e-08,-3.5461e-07,-1.8139,7.0629e+08,-29968,-1509.8,0.0036437,-11287,-571.07,0.01956,-0.037659,-0.0018972,4.5788e-09,-0.014184,-0.00071762,2.458e-08,1,0.000928,0,0.000928,0.005
-2.9394e-05,-0.00018721,-0.19513,-33.874,2.6429e+08,-2.2464,13.278,-1.0122e+08,-3.4676e-09,-0.015257,4.5601,-3.8804e-08,0.060792,-1.7487,6.9175e+08,-29558,-1.3407e-06,-0.0010174,-11493,1.662e-06,0.0020924,-0.037144,-1.6848e-12,-1.2784e-09,-0.014442,2.0885e-12,2.6294e-09,2.8593e+08,-11.008,181.04,2.6588e+08,-2.0051,-20.567,-1.0521e+08,-1.8979e-07,3.1214e-06,4.5841,-3.4571e-08,-3.5461e-07,-1.8139,7.0629e+08,-29968,-1509.8,0.0036437,-11287,-571.07,0.01956,-0.037659,-0.0018972,4.5788e-09,-0.014184,-0.00071762,2.458e-08,1,0.000929,0,0.000929,0.005
-3.4934e-05,-0.00019064,-0.51845,-37.631,2.6504e+08,-2.7771,11.809,-1.0336e+08,-9.0781e-09,-0.020586,4.5742,-4.7979e-08,0.082021,-1.7867,6.9923e+08,-29792,-5.2862e-07,-0.0010385,-11374,1.9648e-07,0.00186,-0.037438,-6.6429e-13,-1.305e-09,-0.014293,2.4691e-13,2.3373e-09,2.8593e+08,-11.008,181.04,2.6588e+08,-2.0051,-20.567,-1.0521e+08,-1.8979e-07,3.1214e-06,4.5841,-3.4571e-08,-3.5461e-07,-1.8139,7.0629e+08,-29968,-1509.8,0.0036437,-11287,-571.07,0.01956,-0.037659,-0.0018972,4.5788e-09,-0.014184,-0.00071762,2.458e-08,1,0.00093,0,0.00093,0.005
-4.0474e-05,-0.00019407,-0.84176,-41.388,2.6578e+08,-3.3078,10.34,-1.0549e+08,-1.4689e-08,-0.025915,4.5882,-5.7154e-08,0.10325,-1.8247,7.0671e+08,-30027,2.8333e-07,-0.0010596,-11255,-1.2689e-06,0.0016275,-0.037733,3.5604e-13,-1.3315e-09,-0.014143,-1.5945e-12,2.0452e-09,2.8593e+08,-11.008,181.04,2.6588e+08,-2.0051,-20.567,-1.0521e+08,-1.8979e-07,3.1214e-06,4.5841,-3.4571e-08,-3.5461e-07,-1.8139,7.0629e+08,-29968,-1509.8,0.0036437,-11287,-571.07,0.01956,-0.037659,-0.0018972,4.5788e-09,-0.014184,-0.00071762,2.458e-08,1,0.000931,0,0.000931,0.005
-4.6015e-05,-0.00019751,-1.1651,-45.146,2.6653e+08,-3.8385,8.8714,-1.0763e+08,-2.0299e-08,-0.031245,4.6022,-6.633e-08,0.12448,-1.8627,7.1419e+08,-30261,1.0951e-06,-0.0010807,-11136,-2.7341e-06,0.0013951,-0.038027,1.3762e-12,-1.3581e-09,-0.013994,-3.4358e-12,1.7531e-09,2.8593e+08,-11.008,181.04,2.6588e+08,-2.0051,-20.567,-1.0521e+08,-1.8979e-07,3.1214e-06,4.5841,-3.4571e-08,-3.5461e-07,-1.8139,7.0629e+08,-29968,-1509.8,0.0036437,-11287,-571.07,0.01956,-0.037659,-0.0018972,4.5788e-09,-0.014184,-0.00071762,2.458e-08,1,0.000932,0,0.000932,0.005
-5.1555e-05,-0.00020094,-1.4884,-48.903,2.6727e+08,-4.3692,7.4023,-1.0976e+08,-2.591e-08,-0.036574,4.6163,-7.5505e-08,0.14571,-1.9007,7.2167e+08,-30495,1.9067e-06,-0.0011018,-11017,-4.1993e-06,0.0011627,-0.038321,2.396e-12,-1.3846e-09,-0.013844,-5.277e-12,1.4611e-09,2.8593e+08,-11.008,181.04,2.6588e+08,-2.0051,-20.567,-1.0521e+08,-1.8979e-07,3.1214e-06,4.5841,-3.4571e-08,-3.5461e-07,-1.8139,7.0629e+08,-29968,-1509.8,0.0036437,-11287,-571.07,0.01956,-0.037659,-0.0018972,4.5788e-09,-0.014184,-0.00071762,2.458e-08,1,0.000933,0,0.000933,0.005
-5.7096e-05,-0.00020437,-1.8117,-52.661,2.6802e+08,-4.8999,5.9333,-1.119e+08,-3.152e-08,-0.041903,4.6303,-8.4681e-08,0.16694,-1.9387,7.2915e+08,-30729,2.7182e-06,-0.001123,-10898,-5.6643e-06,0.00093025,-0.038616,3.4157e-12,-1.4112e-09,-0.013695,-7.118e-12,1.169e-09,2.8593e+08,-11.008,181.04,2.6588e+08,-2.0051,-20.567,-1.0521e+08,-1.8979e-07,3.1214e-06,4.5841,-3.4571e-08,-3.5461e-07,-1.8139,7.0629e+08,-29968,-1509.8,0.0036437,-11287,-571.07,0.01956,-0.037659,-0.0018972,4.5788e-09,-0.014184,-0.00071762,2.458e-08,1,0.000934,0,0.000934,0.005
-6.2636e-05,-0.0002078,-2.135,-56.418,2.6876e+08,-5.4305,4.4644,-1.1403e+08,-3.713e-08,-0.047232,4.6443,-9.3856e-08,0.18816,-1.9767,7.3662e+08,-30964,3.5294e-06,-0.0011441,-10779,-7.1292e-06,0.00069784,-0.03891,4.4351e-12,-1.4377e-09,-0.013545,-8.9588e-12,8.7693e-10,2.8593e+08,-11.008,181.04,2.6588e+08,-2.0051,-20.567,-1.0521e+08,-1.8979e-07,3.1214e-06,4.5841,-3.4571e-08,-3.5461e-07,-1.8139,7.0629e+08,-29968,-1509.8,0.0036437,-11287,-571.07,0.01956,-0.037659,-0.0018972,4.5788e-09,-0.014184,-0.00071762,2.458e-08,1,0.000935,0,0.000935,0.005
-6.8176e-05,-0.00021124,-2.4583,-60.175,2.6951e+08,-5.9612,2.9954,-1.1616e+08,-4.2741e-08,-0.052561,4.6584,-1.0303e-07,0.20939,-2.0147,7.441e+08,-31198,4.3405e-06,-0.0011652,-10660,-8.594e-06,0.00046541,-0.039204,5.4544e-12,-1.4643e-09,-0.013396,-1.08e-11,5.8485e-10,2.8593e+08,-11.008,181.04,2.6588e+08,-2.0051,-20.567,-1.0521e+08,-1.8979e-07,3.1214e-06,4.5841,-3.4571e-08,-3.5461e-07,-1.8139,7.0629e+08,-29968,-1509.8,0.0036437,-11287,-571.07,0.01956,-0.037659,-0.0018972,4.5788e-09,-0.014184,-0.00071762,2.458e-08,1,0.000936,0,0.000936,0.005
-7.3717e-05,-0.00021467,-2.7816,-63.933,2.7025e+08,-6.4919,1.5263,-1.183e+08,-4.8351e-08,-0.05789,4.6724,-1.1221e-07,0.23062,-2.0527,7.5158e+08,-31432,5.1514e-06,-0.0011863,-10541,-1.0059e-05,0.00023299,-0.039499,6.4734e-12,-1.4908e-09,-0.013246,-1.264e-11,2.9278e-10,2.8593e+08,-11.008,181.04,2.6588e+08,-2.0051,-20.567,-1.0521e+08,-1.8979e-07,3.1214e-06,4.5841,-3.4571e-08,-3.5461e-07,-1.8139,7.0629e+08,-29968,-1509.8,0.0036437,-11287,-571.07,0.01956,-0.037659,-0.0018972,4.5788e-09,-0.014184,-0.00071762,2.458e-08,1,0.000937,0,0.000937,0.005
-7.9257e-05,-0.0002181,-3.105,-67.69,2.71e+08,-7.0226,0.057305,-1.2043e+08,-5.3962e-08,-0.06322,4.6864,-1.2138e-07,0.25185,-2.0907,7.5906e+08,-31666,5.9622e-06,-0.0012075,-10422,-1.1523e-05,5.6082e-07,-0.039793,7.4923e-12,-1.5173e-09,-0.013097,-1.4481e-11,7.0475e-13,2.8593e+08,-9.5269,-162.63,2.6588e+08,-3.6248,15.983,-1.0521e+08,-1.6426e-07,-2.804e-06,4.5841,-6.2497e-08,2.7557e-07,-1.8139,7.0629e+08,-29968,1509.8,0.0087258,-11287,571.07,-0.0081312,-0.037659,0.0018972,1.0965e-08,-0.014184,0.00071762,-1.0218e-08,1,0.000938,0,0.000938,0.005
